,Log_Pop,White,Black,Asian,WomenRatio,Poverty,Unemployment,Professional,Construction,PublicWork,SelfEmployed,RepRatio,RepWon
1568,10.371776644337924,98.6,0.0,0.0,0.4860377358490566,10.1,2.5,44.1,19.2,28.6,24.4,0.7944664031620553,1
1569,15.336890055950878,93.2,0.1,0.6,0.502887380095199,16.0,6.8,34.9,14.8,15.5,14.8,0.6560043930397776,1
1570,13.4773788261995,89.4,0.0,0.5,0.4918895221394125,5.9,2.6,28.2,21.7,11.5,8.5,0.8106738726566458,1
1571,13.453527867681784,35.7,0.2,0.4,0.5058834016758781,29.1,10.2,29.3,13.6,34.1,9.2,0.4835271317829457,1
1572,13.181773438808808,56.2,0.1,0.9,0.4991390443392165,19.1,8.6,33.5,20.3,27.5,5.2,0.6438746438746439,1
1573,13.47851684767645,90.3,0.1,0.5,0.4880848081303662,21.2,7.6,29.3,15.9,13.2,21.6,0.729005667181865,1
1574,11.800899899920305,90.9,0.1,0.9,0.4977578475336323,12.2,2.7,36.2,14.6,16.3,14.5,0.6735477676428229,1
1575,15.074894064153025,91.0,0.5,0.8,0.4971895462710784,19.2,5.9,33.8,10.1,18.3,5.1,0.4038271025600917,0
1576,13.189515729800194,93.4,0.2,0.2,0.5021408691928924,6.5,3.6,31.8,19.2,12.7,10.5,0.7653516295025728,1
1577,11.832098846039134,93.9,0.1,1.0,0.5164563905650027,10.4,0.9,32.9,23.2,16.8,11.0,0.7351178585697163,1
1578,12.560332834212442,94.2,0.2,0.2,0.5084437086092716,9.8,1.7,37.3,17.6,18.4,14.2,0.696767298958055,1
1579,12.296629474285504,88.0,0.1,0.7,0.430530709600477,16.6,1.0,31.7,15.3,21.5,6.4,0.7337931034482759,1
1580,9.625708843064466,94.6,0.0,1.5,0.5227848101265823,17.0,0.0,35.6,25.0,19.1,10.3,0.7953091684434968,1
1581,12.884361339165704,84.9,0.1,0.4,0.5023145086628753,7.4,4.4,37.7,14.0,20.0,14.3,0.7195317879274731,1
1582,11.041659151637214,94.4,0.0,0.0,0.4857685009487666,19.8,3.4,32.3,26.2,11.7,18.4,0.7564338235294118,1
1583,10.130570562805426,96.2,0.0,0.0,0.5004460303300624,10.8,1.6,41.6,15.5,27.7,18.1,0.8557213930348259,1
1584,17.25425359196852,87.0,0.6,0.6,0.5083028426681677,10.1,3.5,34.0,12.2,10.4,7.5,0.5890638233690293,1
1585,14.945992424396774,86.9,0.6,1.3,0.4936953491319224,12.4,4.2,33.4,10.1,15.1,6.7,0.6765731920032202,1
1586,12.645208082774683,95.3,0.2,0.4,0.4984389634717452,11.5,1.9,36.2,17.2,13.1,14.8,0.8541839270919636,1
1587,8.717676423066395,97.6,0.0,0.0,0.5154394299287411,10.9,0.6,46.9,20.3,16.9,21.5,0.9059233449477352,1
1588,9.507794640198696,89.4,0.5,0.0,0.510989010989011,8.9,3.2,52.0,13.8,24.6,25.1,0.8722891566265061,1
1589,8.971543553950772,98.0,0.0,0.6,0.4900398406374502,9.8,1.1,44.7,22.7,16.0,18.8,0.877742946708464,1
1590,12.38720958071964,96.7,0.5,0.1,0.4976666044427851,7.3,1.7,34.3,15.1,12.5,17.0,0.8083485679463741,1
1591,13.451211111832327,82.3,0.6,0.3,0.4936607142857143,10.9,5.1,30.0,15.3,14.1,9.6,0.7538142776417405,1
1592,11.000704269011246,95.0,0.5,0.9,0.493411420204978,9.8,1.6,43.4,17.5,17.5,26.2,0.8699397071490095,1
1593,11.578372691360803,96.5,0.0,0.4,0.5199476782210595,16.0,0.6,40.2,12.0,15.8,17.9,0.8662345315262228,1
1594,15.575598333724178,87.4,1.1,1.3,0.5010238768071426,14.4,3.1,33.4,9.6,13.1,5.7,0.6879444352571523,1
1595,12.676397887044764,93.6,0.6,0.4,0.5064161319890009,12.3,3.5,33.2,16.4,13.4,10.9,0.6755695208169678,1
1596,12.984596470404904,95.0,0.5,0.4,0.4959901295496607,7.8,4.4,27.8,14.0,12.6,11.2,0.7731936258458851,1
1597,14.6389449308085,94.0,0.3,0.3,0.4977854427154783,6.3,2.8,34.2,12.9,15.5,5.1,0.6442393380012731,1
1598,13.06356361058499,97.0,0.0,0.0,0.4919985982945917,9.7,1.6,34.9,14.1,15.4,14.5,0.8195562536815236,1
1599,11.892922223630592,88.9,0.1,0.0,0.502498027872732,8.0,2.3,34.3,18.8,12.9,20.1,0.8613861386138614,1
1600,12.499845887083206,88.5,0.0,0.2,0.5043162983425414,9.0,2.6,39.0,18.4,19.4,18.0,0.8584364624207667,1
1601,13.289442575688332,89.9,0.4,0.8,0.5106871753895326,10.9,2.5,39.3,8.0,12.2,6.0,0.7842451665981077,1
1602,12.61286849729104,89.2,0.4,0.3,0.4875478927203065,11.1,3.0,28.7,17.9,12.5,8.8,0.7832783278327833,1
1603,13.373952655370193,51.1,2.8,0.6,0.4793707611152976,8.2,3.5,24.5,11.5,7.6,7.2,0.6986482904850252,1
1604,13.14194745831562,88.5,0.1,0.1,0.4958513109857285,8.0,2.6,32.2,17.0,12.7,13.8,0.7750276243093923,1
1605,13.403544678202014,95.0,0.8,0.8,0.5056293835363603,11.9,2.5,32.8,15.6,12.6,14.6,0.8330605564648118,1
1606,14.32537573275445,49.8,4.3,3.0,0.5092795557504018,16.8,7.3,20.1,13.6,8.0,4.9,0.5675050592656837,1
1607,13.131213905086272,85.3,0.9,0.9,0.49899687917967,14.3,1.0,37.9,10.3,30.8,8.5,0.6930716481437692,1
1608,14.54623130426075,60.0,5.7,0.0,0.4886102403343783,13.7,4.2,25.4,11.6,14.2,6.4,0.6988752008569898,1
1609,10.892542816648552,89.5,0.1,0.3,0.518674381904261,11.1,4.1,32.9,7.1,18.8,9.2,0.8279467680608364,1
1610,12.493104892539137,85.6,0.3,0.1,0.4960971379011274,10.3,3.3,29.3,16.3,17.4,8.6,0.7342767295597484,1
1611,15.158609688214478,84.9,0.7,0.6,0.5084208223972003,13.2,4.4,27.2,11.0,10.9,5.3,0.6377148165350673,1
1612,19.068300700807217,70.2,10.9,3.4,0.5071601910839613,13.5,4.4,40.5,7.5,10.1,4.1,0.4249713794566911,0
1613,10.977995368612962,84.8,0.1,0.0,0.5022310361923649,10.5,3.6,45.1,15.9,20.1,14.0,0.8742574257425743,1
1614,12.45198377723019,94.0,0.6,0.2,0.5002677137247903,9.9,2.5,34.2,15.4,16.5,10.6,0.7335199004975125,1
1615,11.559855041513623,96.2,0.5,0.2,0.4985094402119907,13.3,2.6,34.8,15.0,19.7,12.8,0.8282420749279539,1
1616,11.357552004618084,96.4,0.0,0.1,0.4954268292682927,10.9,3.2,35.4,18.0,20.8,14.1,0.8406292749658003,1
1617,12.233020426474496,94.2,0.3,0.1,0.5105941005400914,13.5,2.5,37.3,14.1,15.3,13.1,0.8193181818181818,1
1618,14.400879436282183,95.0,0.6,0.6,0.5,9.1,3.2,33.3,10.5,16.1,9.7,0.6584999115513887,1
1619,10.901621158346112,94.2,0.2,0.9,0.498170412963931,11.7,1.4,42.6,13.5,26.5,20.3,0.8375927452596867,1
1620,10.935165049603697,96.6,0.2,0.3,0.5045965270684372,7.2,1.9,34.6,14.5,17.2,19.6,0.8607011070110702,1
1621,10.979425195331473,96.2,0.0,0.6,0.5106488360574541,5.7,4.6,30.7,14.8,18.9,13.6,0.7916666666666666,1
1622,9.413627929024171,96.2,0.9,0.0,0.4926686217008797,21.1,4.5,38.8,21.6,15.1,18.9,0.9168704156479216,1
1623,11.250298417906333,96.2,0.6,0.4,0.5061576354679803,9.8,1.7,36.5,23.0,9.6,20.9,0.7993705743509048,1
1624,15.90202174660494,68.0,2.2,1.2,0.4963010141590319,13.5,5.4,26.3,11.5,12.2,5.0,0.6507355896776268,1
1625,13.159398347853037,95.2,0.7,0.1,0.5009290632856049,7.2,2.0,35.7,10.4,10.6,8.3,0.7641425784713601,1
1626,11.760304125286382,94.2,0.9,0.3,0.4779475353127702,12.9,2.0,32.9,17.4,16.9,12.5,0.8244002041858091,1
1627,9.902375114486023,93.8,0.0,0.0,0.48380355276907,9.0,1.6,42.8,20.3,19.1,18.9,0.9148148148148147,1
1628,11.481799431665753,98.9,0.1,0.0,0.5024475524475525,14.2,3.1,26.2,13.6,16.8,16.2,0.8432288192128086,1
1629,13.329375911278811,94.0,0.1,0.5,0.498979889245118,8.9,1.1,36.9,14.5,15.5,15.4,0.8487275315892507,1
1630,9.417852514885896,96.2,0.9,0.0,0.5394736842105263,17.4,1.0,38.8,10.9,29.3,19.7,0.8374164810690423,1
1631,12.640470904590089,95.6,0.0,0.0,0.496945967110415,10.2,4.0,34.7,12.2,14.5,12.5,0.780829596412556,1
1632,12.828929827651486,94.2,0.0,0.1,0.5174546454095657,10.6,2.1,30.7,11.4,10.2,14.8,0.6884210526315789,1
1633,12.344295907915816,80.8,6.8,0.9,0.4063461538461538,10.1,2.2,36.1,10.3,25.8,12.9,0.6620148277365896,1
1634,12.67661826358852,92.7,0.1,0.2,0.5067970062624103,9.4,3.4,31.3,15.3,11.4,10.4,0.7658073270013569,1
1635,12.988862172783447,90.5,0.7,1.1,0.4930495755935539,13.1,2.8,30.0,12.8,13.5,10.0,0.8016285908165574,1
1636,9.491853096329674,97.8,0.1,0.1,0.4888888888888889,7.7,1.2,48.4,20.1,12.9,31.8,0.8930581613508443,1
1637,11.84862294042934,88.2,0.1,0.8,0.5010845986984815,11.4,6.0,28.0,9.4,19.4,7.9,0.8153364632237872,1
1638,13.052568050804153,86.2,0.2,0.3,0.5118879472693032,12.3,3.1,36.5,14.3,19.3,17.6,0.7804110738255033,1
1639,18.22485429049797,82.1,3.9,4.2,0.4980104910284407,14.0,3.9,40.0,7.7,17.8,4.2,0.4386315137330488,0
1640,15.118332794058269,88.4,0.9,0.6,0.50827968174534,12.6,2.7,29.7,13.2,14.2,5.5,0.7490115179645865,1
1641,9.843921051289035,93.9,0.7,0.0,0.4874863982589771,9.7,1.1,28.0,24.4,9.6,14.9,0.8945054945054945,1
1642,9.068778277985412,99.6,0.0,0.0,0.515828677839851,8.9,0.7,49.5,15.6,17.6,38.0,0.7991360691144709,1
1643,8.754887502163468,96.8,0.0,0.0,0.4884259259259259,16.0,0.0,33.3,9.8,4.4,25.8,0.8814102564102564,1
1644,15.097620671932876,80.7,1.4,1.1,0.5026809651474531,16.0,3.2,29.1,12.4,12.5,6.9,0.7410625620655412,1
1645,12.934612328171395,92.9,0.6,0.1,0.5021075488568144,10.0,3.3,29.3,13.9,10.1,12.2,0.7856158088235294,1
1646,12.259449046285685,82.1,0.8,0.1,0.4982663675300836,9.4,3.7,28.9,20.7,20.9,10.2,0.8080305927342256,1
1647,11.801304186049023,96.9,0.1,0.1,0.5057439058559821,11.7,2.0,35.3,13.3,14.2,13.8,0.7725806451612903,1
1648,12.781564627244329,94.3,1.4,0.7,0.5063201249822469,11.5,5.7,32.2,11.6,25.2,7.7,0.694309408064055,1
1649,12.076147528022505,95.5,0.3,1.2,0.4990736452061139,10.8,1.7,34.8,14.7,13.6,17.0,0.7935897435897435,1
1650,13.954468971434252,89.5,0.2,0.5,0.5097322834645669,10.0,3.0,29.7,13.5,16.2,8.3,0.6652926628194559,1
1651,11.400879436282183,95.4,0.0,0.0,0.5129437869822485,20.5,2.7,35.5,12.8,14.4,21.0,0.7310580204778157,1
1652,11.50382573799575,95.5,0.1,0.0,0.4924242424242424,4.8,1.1,37.7,19.9,21.1,14.8,0.8424744897959183,1
1653,13.161604304002845,92.7,0.1,0.2,0.4976536068973043,7.1,0.7,33.9,16.2,13.3,11.0,0.813662164807203,1
1654,12.808763116450413,96.7,0.3,0.4,0.4985365853658536,6.8,3.8,33.3,12.9,13.0,11.0,0.8506142506142507,1
1655,15.004703273954387,80.0,0.4,0.6,0.4931711026615969,8.6,3.9,29.9,11.3,11.6,5.7,0.7664150943396226,1
1656,12.356451970221755,92.9,0.1,0.1,0.5083905415713196,7.6,4.6,35.0,12.7,14.8,11.3,0.7800476676881172,1
1657,13.408064319914672,92.2,1.1,0.3,0.4892364305427782,11.7,4.9,28.6,10.3,16.1,10.9,0.8126795977011494,1
1658,12.973876705610808,92.5,0.2,0.2,0.4983219390926041,16.3,4.0,33.5,15.1,17.8,9.6,0.7346402103753287,1
1659,10.43149760425805,97.6,0.3,0.0,0.500362056480811,9.7,1.4,37.6,18.9,14.1,20.0,0.8711943793911007,1
1660,13.80624751853163,70.7,0.7,2.9,0.4890052356020942,11.6,2.8,24.6,12.6,13.1,8.2,0.6130339355056559,1
1661,17.41854443126285,81.8,3.7,2.5,0.5001484119916889,5.3,3.3,43.0,8.6,15.5,3.9,0.5295280202931918,1
1662,14.354869199859063,95.6,0.3,0.3,0.4966830525461748,9.0,2.2,35.6,12.3,16.5,7.5,0.6989486608855805,1
1663,15.155964532715595,72.6,0.6,0.6,0.5163110465912515,13.2,5.2,31.4,13.2,13.7,6.7,0.6936035465484484,1
1664,14.057060979027307,95.0,0.5,0.6,0.4965092402464066,9.2,2.5,36.6,11.8,14.5,7.6,0.6936725096194956,1
1665,12.355626393637916,81.9,0.5,0.4,0.5031482541499713,15.8,1.5,38.6,14.3,18.7,15.1,0.8451327433628318,1
1666,11.573647187493322,97.1,0.0,0.6,0.5019685039370079,10.7,1.7,37.8,15.6,10.5,18.5,0.7637203928365107,1
1667,10.294620748891626,90.0,0.4,0.2,0.4848726114649681,12.4,0.0,55.6,14.4,18.8,19.5,0.8629032258064516,1
1668,12.555547771647063,92.2,1.3,0.3,0.4995016611295681,9.5,3.1,28.7,14.3,13.4,9.5,0.7931248064416228,1
1669,12.32558654521057,95.5,0.3,0.0,0.5037989479836353,10.9,1.2,35.1,12.7,12.6,12.6,0.76221928665786,1
1670,9.328674927327947,97.4,0.0,0.0,0.4650077760497667,12.4,1.9,41.8,20.1,25.8,20.1,0.8726851851851852,1
1671,12.784430367484626,36.7,0.2,0.7,0.5036144578313253,30.5,15.4,38.9,11.5,38.0,7.9,0.5025553662691652,1
1672,12.053925881531104,95.7,0.4,0.0,0.503527751646284,11.5,1.5,36.9,16.1,15.8,14.2,0.8031263202365864,1
1673,14.317271276998566,94.7,1.0,0.3,0.5043597531106103,9.8,1.7,37.1,11.7,11.7,5.8,0.6764126408700449,1
1674,13.199825684374256,90.2,2.1,0.5,0.4928260176426825,13.5,2.0,34.4,12.4,17.8,10.8,0.7066851723340273,1
1675,11.81257844413538,92.1,0.2,0.6,0.5068112315818738,11.3,2.1,35.9,16.6,17.5,12.3,0.7927597061909759,1
1676,9.72451385311995,98.9,0.0,0.1,0.475177304964539,2.6,0.4,32.2,23.3,14.4,22.7,0.863905325443787,1
1677,13.755722153642282,90.9,1.2,0.3,0.5087478311162522,9.7,2.4,39.6,11.1,13.9,8.9,0.7291979778658286,1
1678,14.55206865007526,73.9,2.4,2.4,0.4930896678045125,13.8,7.8,30.3,16.0,22.3,7.7,0.7199631024675225,1
1679,21.01047620237282,44.1,10.8,9.5,0.5001022516185105,14.6,8.3,27.2,7.9,10.5,4.9,0.4432872454834078,0
1680,15.539643506238036,81.1,0.6,1.3,0.4951503191132012,9.8,6.2,36.1,10.0,19.3,9.1,0.6346983707617789,1
1681,15.67664580828969,67.2,0.8,1.0,0.4809744735284571,11.5,4.4,25.8,21.6,14.1,3.2,0.7571835829675551,1
1682,10.105908508571158,80.0,0.7,0.0,0.5598911070780399,6.8,3.9,31.0,28.1,16.9,10.7,0.8361702127659575,1
1683,10.754887502163468,96.7,0.1,0.0,0.5086805555555556,10.0,0.0,30.6,25.3,28.4,16.5,0.8851148851148851,1
1684,14.060695931687556,65.8,0.6,0.3,0.4803955992509363,9.1,7.3,22.5,23.2,12.6,9.0,0.7537514428626395,1
1685,12.523316912312747,67.8,0.1,0.1,0.4435196195005945,13.2,7.6,22.1,34.8,16.0,4.7,0.7932154456874775,1
1686,12.345127991976693,83.7,2.6,1.0,0.4656928694983663,12.1,9.3,37.1,15.4,48.6,6.0,0.8474784747847478,1
1687,15.674606078621952,76.1,0.9,1.1,0.4952488384987477,13.7,9.8,25.1,13.4,16.1,5.7,0.6877097177445884,1
1688,12.12638183054264,58.1,0.8,4.6,0.5157682845001118,20.3,20.6,23.8,18.4,41.2,3.8,0.6119016817593791,1
1689,15.401946123976536,77.2,3.0,1.6,0.4967433481152993,17.3,11.4,24.3,15.6,16.0,6.0,0.6903261383330708,1
1690,12.701523066574437,66.1,4.7,1.3,0.3488965620777661,15.0,4.2,35.1,22.8,28.9,6.2,0.7477321814254859,1
1691,11.925925264972856,86.7,0.7,1.9,0.5132356720637369,7.7,4.2,30.3,11.9,14.5,11.1,0.6635220125786163,1
1692,18.765231053739345,63.7,2.1,5.2,0.4967759021975038,13.3,6.8,33.8,8.0,13.8,5.6,0.4624215794357685,0
1693,13.26707926567123,72.7,4.7,0.8,0.4096165550821667,13.0,6.2,34.1,17.3,34.9,5.9,0.7799449288664525,1
1694,15.726510884308528,68.1,1.6,2.4,0.48737527435032,14.7,7.7,30.3,10.2,24.4,4.0,0.540414542527502,1
1695,15.881854815394115,95.3,0.5,1.0,0.5080569034330855,9.1,4.9,37.5,11.3,15.7,8.9,0.53602298084075,1
1696,15.536368649553852,96.1,0.5,0.6,0.5005891759952866,9.2,4.7,32.5,12.7,14.5,13.5,0.4800404244567963,0
1697,16.215779444153885,94.5,0.7,1.3,0.511240457764522,10.2,4.5,37.4,9.6,14.2,7.3,0.3975566414926699,0
1698,14.971139355919645,93.6,2.3,0.6,0.4731156013574519,13.3,6.1,31.6,11.5,18.7,8.8,0.513742323973052,1
1699,16.44604940671655,91.2,1.0,3.4,0.5077060931899642,10.9,4.0,41.9,8.9,15.7,8.3,0.3629186646489324,0
1700,18.632437924654653,85.7,2.1,3.8,0.5034709661860713,8.6,4.8,41.4,7.9,11.2,5.5,0.4453776504493152,0
1701,17.174828178730046,93.1,1.2,1.8,0.5075359223563444,7.7,4.0,39.3,9.2,16.4,6.9,0.4346365168662303,0
1702,18.20647545931157,93.2,0.7,1.9,0.5048317403852829,4.8,4.3,43.6,8.4,11.3,6.2,0.4753116415601416,0
1703,16.94937078210099,91.4,0.8,3.2,0.5105727289967761,9.5,4.4,38.1,7.8,16.1,4.9,0.406617588221173,0
1704,15.394496189184371,95.4,0.4,0.6,0.5063496854177791,9.4,3.7,35.0,9.1,12.8,6.8,0.4628750703885447,0
1705,18.058150312377293,56.4,14.3,8.4,0.5157258744128445,15.3,10.9,31.0,8.2,15.7,4.7,0.4570427480158026,0
1706,19.839105347576904,57.8,5.3,16.2,0.5157326850904128,7.2,5.2,47.9,6.3,11.3,5.3,0.4098989173873724,0
1707,18.7769727083572,68.3,15.7,4.8,0.5080166165025201,6.4,6.9,43.8,6.6,17.5,4.1,0.3918992199557836,0
1708,18.962952472443643,57.5,18.1,5.7,0.5167437709884226,13.1,7.9,39.3,6.8,13.4,4.0,0.3234784240150093,0
1709,16.528774579102908,85.6,4.5,1.0,0.5118086917894425,10.6,8.4,34.6,10.8,22.0,6.5,0.5714433433864714,1
1710,17.24146185066756,47.4,17.7,1.3,0.4866152098714441,18.8,9.0,26.1,12.2,19.2,3.7,0.4609824058594061,0
1711,19.610363444146905,31.1,38.8,5.1,0.5195970519776962,16.7,10.4,37.9,7.1,14.7,5.1,0.2177538249371766,0
1712,18.15250271971149,79.1,9.9,3.0,0.5140610628337657,7.9,7.4,41.7,8.4,15.5,3.8,0.4782234463763126,0
1713,19.374657454974518,28.8,10.8,15.0,0.5037263370974291,17.1,7.1,39.9,5.9,10.3,4.4,0.2616386966252758,0
1714,16.93982022489035,86.3,2.5,3.8,0.4996619391172236,4.5,4.4,51.7,6.7,13.7,6.6,0.5063301535898248,1
1715,18.510215575002228,50.8,19.7,10.7,0.510681322684151,11.3,7.5,44.7,6.1,16.0,3.9,0.2900674601614325,0
1716,19.675364423024806,44.3,9.3,23.9,0.5077834627989414,8.6,6.4,45.1,6.5,12.8,3.7,0.3806338812891997,0
1717,19.259373183631293,75.4,6.7,5.4,0.5136777728025292,7.6,6.0,44.6,7.6,13.8,5.3,0.5036194497176121,1
1718,18.92823787278912,72.0,3.0,10.1,0.5099098521189864,4.6,5.2,51.0,5.3,11.6,5.4,0.4677059100338682,0
1719,19.16961922210476,84.9,2.8,1.9,0.5184678963335532,10.9,6.7,35.1,9.8,15.6,5.3,0.6329927177057139,1
1720,18.96172946527496,42.0,10.6,5.2,0.5136584515525019,17.0,6.0,32.3,7.8,11.2,4.2,0.4092744984653708,0
1721,15.960725994839056,75.1,13.1,0.9,0.512277345709985,14.2,8.0,32.5,12.1,15.4,4.2,0.5484444185504544,1
1722,18.3465310465103,57.7,9.0,17.0,0.5116496057795006,4.8,4.9,52.2,5.3,10.6,3.9,0.3839786666666667,0
1723,17.131394793424818,87.2,2.0,2.0,0.50215922546493,5.3,6.4,39.5,9.4,14.4,5.8,0.5805383069270242,1
1724,19.08814640137353,40.7,20.1,4.9,0.5126552070623699,10.3,7.4,37.1,7.4,12.9,4.1,0.3144676821769691,0
1725,16.708437298965297,82.9,4.2,2.9,0.5122702823845809,8.2,7.4,36.5,9.4,14.0,5.8,0.5658832720289053,1
1726,19.3642180310406,39.5,2.5,2.3,0.5099050907231923,18.0,6.7,40.2,8.3,19.8,5.7,0.3669761298354936,0
1727,11.792383614935188,83.3,0.3,0.3,0.4753312658584719,21.5,0.0,39.2,17.4,24.9,14.7,0.755338078291815,1
1728,15.998193739845696,40.4,1.5,0.6,0.5029180798728878,21.2,6.3,28.3,14.3,20.9,6.5,0.7113453587168885,1
1729,14.72328763823338,20.0,1.0,0.4,0.4943251136825761,28.5,16.0,28.1,12.1,28.9,7.2,0.4567943849959728,0
1730,13.612177385880992,47.2,0.6,0.3,0.495527870947133,23.5,10.0,33.0,12.6,20.5,8.0,0.5564817965294317,1
1731,15.617783106396342,49.1,5.5,1.4,0.4801622814867848,22.5,7.8,28.5,17.2,24.8,4.8,0.6968706212050444,1
1732,10.977279923499916,52.2,1.5,0.0,0.5406746031746031,22.7,6.6,32.9,18.7,35.6,4.0,0.7395715896279594,1
1733,17.706232935340964,28.0,1.6,1.0,0.5085597781612259,27.9,9.3,32.2,10.6,22.9,6.5,0.4003075345976422,0
1734,15.793425501398657,48.5,1.4,0.5,0.49303611360555,14.6,5.1,26.4,18.8,16.5,5.4,0.7575520833333333,1
1735,14.792688635206432,46.5,0.7,0.1,0.5088436332887041,22.0,8.1,32.3,16.2,25.7,5.7,0.4603118853610565,0
1736,12.11178773580101,15.1,1.3,0.0,0.4023949389968368,13.0,1.5,32.2,7.5,42.6,5.2,0.4249304911955514,0
1737,9.092757140919852,62.3,0.0,0.0,0.467032967032967,19.8,6.5,42.8,19.4,34.8,10.4,0.6645833333333333,1
1738,12.11829223302699,40.8,0.7,0.0,0.5098965362123257,26.0,9.0,21.6,16.2,33.7,4.5,0.5854678515420805,1
1739,16.084829144662418,37.2,3.6,0.0,0.4848715919718006,16.1,6.2,25.0,20.1,15.4,5.4,0.8013476174317709,1
1740,14.250964533366057,63.4,0.6,0.5,0.5179258347438067,15.4,5.2,28.1,11.4,21.4,14.3,0.6791899031405929,1
1741,14.138191790464695,72.9,0.3,6.0,0.4933725250956686,5.1,3.7,67.7,4.2,34.3,3.8,0.3423495518565941,0
1742,14.569796285769172,31.0,1.2,0.5,0.5042148114642871,31.8,11.4,21.7,15.6,19.3,7.6,0.5523809523809524,1
1743,16.15262154806514,9.1,0.5,0.9,0.5166851981495971,37.5,16.1,29.4,9.7,35.7,7.4,0.300604986320373,0
1744,12.168985440978698,14.0,0.1,0.0,0.5035830618892508,20.3,8.2,24.0,12.5,33.9,4.7,0.3482452757423833,0
1745,15.991034606223662,49.8,3.1,1.2,0.485981882389068,21.4,9.3,27.5,15.5,29.0,6.2,0.6205820761571007,1
1746,13.044223335689608,50.4,1.6,0.7,0.5197111400497217,21.6,4.0,33.8,13.1,22.1,7.0,0.6979332273449921,1
1747,15.267920519284136,12.9,0.4,0.4,0.5098720060828792,26.4,8.9,37.4,8.4,37.4,6.5,0.3317567567567567,0
1748,14.237284663410875,53.1,2.8,0.5,0.499559881944804,27.5,10.7,33.5,12.1,27.8,6.8,0.7028666767784013,1
1749,17.082803944776373,44.6,1.8,1.3,0.5105788279364621,14.7,8.0,39.7,9.4,21.6,6.1,0.446665011044741,0
1750,16.968273039940573,39.2,0.5,0.6,0.5045351385498476,20.8,9.6,28.3,15.9,19.6,4.2,0.627438256288888,1
1751,14.783561012206205,18.1,1.0,0.7,0.4995567847392121,30.9,5.3,33.6,10.8,35.7,7.6,0.3028773793714033,0
1752,17.170492356179743,42.9,0.6,1.2,0.5127377740417859,14.4,5.5,44.2,8.0,21.3,11.5,0.225595567867036,0
1753,13.458150248057557,65.7,0.6,0.5,0.5101297316509685,21.2,11.4,32.5,11.9,33.3,7.9,0.5981087470449172,1
1754,14.061539958530144,35.1,0.1,2.2,0.4697625453269388,26.6,4.2,35.7,11.3,34.5,4.6,0.4639189960068454,0
1755,15.001804001536629,35.4,0.2,0.2,0.5106830442866287,21.3,9.7,34.7,11.0,18.8,15.8,0.2187296898079763,0
1756,13.923141750621268,52.2,1.7,0.2,0.4768894038882451,27.1,7.8,34.2,13.0,24.4,8.9,0.6640690231004731,1
1757,12.041659151637214,52.0,1.3,0.0,0.4580170777988614,14.2,2.5,31.7,11.8,27.1,5.5,0.7990788716177317,1
1758,16.21076645503864,33.6,0.8,0.5,0.4988067769793658,22.0,9.1,27.6,15.8,21.1,6.9,0.5414405986903649,1
1759,18.235285033960977,73.0,11.7,6.4,0.5162129755654935,12.4,5.3,44.7,5.5,24.5,4.2,0.2972479432166478,0
1760,15.532599438672984,94.5,1.4,1.2,0.4933966244725738,16.5,7.3,31.4,10.5,19.3,6.8,0.6237463757783165,1
1761,20.473426324045697,9.5,29.4,3.6,0.52904634143996,29.7,11.6,25.0,7.1,14.6,5.3,0.1457900536941077,0
1762,17.581406565613772,84.0,5.1,4.2,0.5084283412534927,17.1,7.2,37.7,6.9,19.8,4.9,0.4344670283405988,0
1763,16.254419693699766,90.8,1.6,0.9,0.504457946913975,16.9,7.0,30.5,10.8,20.0,6.3,0.5764324877134173,1
1764,16.25707472385455,90.5,3.9,0.5,0.4875828343058517,11.6,5.9,33.8,11.0,18.0,6.1,0.4762122721520691,1
1765,16.997510295892916,87.8,2.4,0.6,0.5058924231539367,18.5,7.7,29.9,9.8,17.0,7.5,0.5195487843542977,1
1766,16.406786298649358,86.5,5.8,1.5,0.504874371280918,15.8,5.3,35.8,8.1,16.1,5.3,0.509873113597117,1
1767,15.573499265802562,94.9,0.9,0.4,0.4999897463240572,14.5,6.7,32.7,10.8,21.6,8.4,0.5578598275480876,1
1768,16.309618456283072,89.9,4.1,1.5,0.4872451492169802,15.7,5.8,31.6,9.2,23.4,5.5,0.4288154578549425,0
1769,15.90785301047449,86.9,4.3,1.7,0.4981213708300125,11.4,5.0,38.4,10.9,20.1,8.6,0.3642928842293107,0
1770,15.560750773060574,92.7,1.7,0.7,0.5149791037365001,14.7,4.9,34.4,9.4,20.1,6.0,0.4554604244466709,1
1771,15.48777724106376,92.5,1.7,0.7,0.4968879216539717,16.5,7.1,31.9,11.5,21.2,11.2,0.5448635150262636,1
1772,18.17370153232011,72.2,9.6,3.7,0.5028729898371578,9.1,6.7,39.7,9.0,16.6,5.6,0.394680710994075,0
1773,19.81752551926568,76.0,13.0,3.4,0.5162051742704236,14.9,5.5,38.7,6.3,15.9,4.1,0.360932853013865,0
1774,15.222530787028155,91.8,2.9,0.5,0.478565637015144,8.9,6.7,32.2,11.3,20.3,9.0,0.4320251015894244,0
1775,15.639736377951094,81.7,5.8,0.4,0.45297136365417,19.4,8.2,31.6,10.1,29.2,9.3,0.4677676596182538,1
